Date,Open,High,Low,Close,Adj Close,Volume
2014-08-25,314.470001,1000.000000,283.890015,319.829987,319.829987,122183
2014-08-26,319.829987,1000.000000,285.000000,317.279999,317.279999,133555
2014-08-27,365.000000,365.000000,335.000000,335.000000,335.000000,77132
2014-08-28,317.059998,429.839996,229.889999,320.839996,320.839996,86461
2014-08-29,320.839996,431.029999,286.679993,315.559998,315.559998,72680
2014-08-30,315.559998,1000.000000,242.000000,308.989990,308.989990,95206
2014-08-31,308.989990,1000.000000,275.890015,305.380005,305.380005,81525
2014-09-01,305.380005,431.029999,230.000000,305.000000,305.000000,108697
2014-09-02,305.000000,1000.000000,233.869995,284.079987,284.079987,127451
2014-09-03,284.630005,1000.000000,273.440002,296.359985,296.359985,82494
2014-09-04,296.359985,1000.000000,251.220001,286.230011,286.230011,66036
2014-09-05,306.179993,1000.000000,250.000000,305.000000,305.000000,57267
2014-09-06,305.000000,521.919983,250.190002,308.010010,308.010010,60137
2014-09-07,307.899994,492.130005,268.000000,304.690002,304.690002,115842
2014-09-08,300.000000,497.510010,250.000000,296.000000,296.000000,131479
2014-09-09,296.000000,417.540009,271.000000,306.179993,306.179993,100254
2014-09-10,306.179993,429.549988,220.250000,333.559998,333.559998,123436
2014-09-11,333.559998,519.750000,219.399994,303.579987,303.579987,84512
2014-09-12,303.579987,526.320007,277.089996,313.459991,313.459991,56440
2014-09-13,313.459991,510.200012,272.000000,310.070007,310.070007,115015
2014-09-14,310.070007,1000.000000,270.000000,299.040009,299.040009,180728
2014-09-15,299.040009,493.100006,214.779999,301.929993,301.929993,115305
2014-09-16,301.929993,429.179993,250.000000,276.809998,276.809998,121469
2014-09-17,276.809998,470.220001,200.000000,273.630005,273.630005,166704
2014-09-18,273.630005,1000.000000,230.770004,290.019989,290.019989,118977
2014-09-19,290.019989,1000.000000,239.990005,248.050003,248.050003,78651
2014-09-20,248.050003,431.029999,200.000000,261.510010,261.510010,87830
2014-09-21,261.510010,429.549988,233.419998,243.000000,243.000000,95408
2014-09-22,243.000000,429.450012,230.339996,280.429993,280.429993,153067
2014-09-23,280.429993,440.529999,210.000000,272.380005,272.380005,112109
2014-09-24,272.380005,600.169983,200.000000,264.649994,264.649994,136320
2014-09-25,264.649994,429.799988,200.000000,266.000000,266.000000,89630
2014-09-26,266.000000,1000.000000,200.000000,260.190002,260.190002,57980
2014-09-27,260.190002,510.750000,221.429993,254.740005,254.740005,52914
2014-09-28,254.740005,1000.000000,223.309998,250.250000,250.250000,157924
2014-09-29,250.250000,1000.000000,225.000000,259.200012,259.200012,93482
2014-09-30,259.200012,421.940002,223.169998,257.899994,257.899994,152452
2014-10-01,257.899994,421.940002,200.000000,243.600006,243.600006,106349
2014-10-02,243.600006,407.329987,213.380005,236.970001,236.970001,78297
2014-10-03,335.000000,335.000000,225.000000,225.000000,225.000000,78358
2014-10-04,217.820007,383.140015,177.580002,226.500000,226.500000,60424
2014-10-05,226.500000,1000.000000,192.309998,232.160004,232.160004,119378
2014-10-06,232.160004,400.000000,174.089996,213.389999,213.389999,88193
2014-10-07,213.389999,1000.000000,150.000000,248.250000,248.250000,131925
2014-10-08,248.250000,1000.000000,215.220001,222.660004,222.660004,140293
2014-10-09,222.660004,1000.000000,216.500000,221.770004,221.770004,79263
2014-10-10,221.770004,400.000000,208.539993,226.000000,226.000000,46375
2014-10-11,226.000000,432.989990,180.509995,246.309998,246.309998,58382
2014-10-12,246.309998,750.000000,212.300003,257.709991,257.709991,96270
2014-10-13,257.709991,495.049988,234.850006,263.440002,263.440002,150604
2014-10-14,269.179993,1000.000000,243.520004,246.809998,246.809998,106630
2014-10-15,246.809998,560.219971,230.169998,248.589996,248.589996,113539
2014-10-16,248.589996,1000.000000,223.880005,225.720001,225.720001,103369
2014-10-17,225.720001,500.000000,224.000000,249.000000,249.000000,59967
2014-10-18,249.000000,460.829987,224.000000,259.739990,259.739990,55844
2014-10-19,259.739990,459.980011,225.119995,328.950012,328.950012,144413
2014-10-20,328.950012,459.769989,223.779999,262.529999,262.529999,159489
2014-10-21,262.529999,600.000000,227.789993,252.100006,252.100006,158242
2014-10-22,252.100006,749.630005,211.910004,217.990005,217.990005,164245
2014-10-23,217.990005,430.109985,200.000000,238.529999,238.529999,70875
2014-10-24,238.529999,364.959991,206.130005,230.270004,230.270004,59864
2014-10-25,230.270004,353.609985,200.139999,239.979996,239.979996,52131
2014-10-27,239.979996,362.760010,204.809998,243.020004,243.020004,94867
2014-10-28,243.020004,364.010010,204.080002,248.179993,248.179993,97281
2014-10-29,248.179993,349.959991,195.270004,224.029999,224.029999,83357
2014-10-30,224.029999,390.929993,202.020004,249.669998,249.669998,98364
2014-10-31,249.669998,398.010010,201.789993,227.179993,227.179993,78042
2014-11-01,227.179993,383.140015,199.100006,218.440002,218.440002,55344
2014-11-02,218.440002,375.940002,194.070007,221.139999,221.139999,55322
2014-11-03,221.139999,380.950012,184.770004,223.710007,223.710007,129888
2014-11-04,223.710007,649.909973,181.360001,223.210007,223.210007,104212
2014-11-05,223.210007,1000.000000,182.139999,236.410004,236.410004,118926
2014-11-06,225.000000,213.000000,213.000000,213.000000,213.000000,107288
2014-11-07,213.000000,215.000000,213.000000,215.000000,215.000000,83845
2014-11-08,215.000000,215.000000,215.000000,215.000000,215.000000,54676
2014-11-09,212.800003,649.909973,205.289993,234.929993,234.929993,65155
2014-11-10,215.000000,224.000000,215.000000,224.000000,224.000000,125912
2014-11-11,243.059998,431.029999,200.089996,238.289993,238.289993,109509
2014-11-12,224.000000,274.989990,224.000000,271.000000,271.000000,109175
2014-11-13,271.000000,271.000000,271.000000,271.000000,271.000000,142018
2014-11-14,271.000000,283.000000,271.000000,278.000000,278.000000,89250
2014-11-15,278.000000,278.000000,277.000000,277.000000,277.000000,59645
2014-11-16,277.000000,277.000000,250.000000,250.000000,250.000000,65897
2014-11-17,250.000000,277.000000,250.000000,260.000000,260.000000,123963
2014-11-18,260.000000,280.000000,246.000000,278.000000,278.000000,95082
2014-11-19,278.000000,285.000000,245.000000,245.000000,245.000000,103216
2014-11-20,245.000000,245.000000,230.000000,230.000000,230.000000,107522
2014-11-21,230.000000,240.000000,225.110001,240.000000,240.000000,70458
2014-11-22,240.000000,240.000000,232.470001,234.050003,234.050003,50991
2014-11-23,234.050003,241.199997,232.229996,241.199997,241.199997,62537
2014-11-24,241.199997,251.610001,238.169998,243.380005,243.380005,114633
2014-11-25,243.380005,254.029999,242.050003,246.289993,246.289993,149585
2014-11-26,246.289993,253.839996,241.550003,246.320007,246.320007,122659
2014-11-27,246.320007,258.390015,241.309998,241.779999,241.779999,92797
2014-11-28,241.779999,253.110001,235.919998,247.979996,247.979996,91672
2014-11-29,247.979996,253.419998,242.750000,246.009995,246.009995,68032
2014-11-30,246.009995,253.550003,245.940002,249.960007,249.960007,77375
2014-12-01,249.960007,253.750000,246.580002,249.979996,249.979996,129220
2014-12-02,249.979996,256.200012,245.110001,249.179993,249.179993,159645
2014-12-03,249.179993,253.830002,246.580002,250.869995,250.869995,128218
2014-12-04,250.869995,250.000000,240.000000,240.000000,240.000000,130605
2014-12-05,240.000000,252.000000,240.000000,252.000000,252.000000,113561
2014-12-06,252.000000,252.000000,240.000000,240.000000,240.000000,60931
2014-12-07,240.000000,241.020004,240.000000,241.020004,241.020004,60528
2014-12-08,241.020004,242.000000,238.080002,238.080002,238.080002,123493
2014-12-09,238.080002,237.759995,231.250000,234.880005,234.880005,102627
2014-12-10,234.880005,235.059998,229.000000,229.000000,229.000000,91797
2014-12-11,229.000000,229.919998,229.000000,229.919998,229.919998,97575
2014-12-12,229.919998,240.710007,230.119995,240.710007,240.710007,90061
2014-12-13,240.710007,233.000000,226.550003,226.570007,226.570007,51443
2014-12-14,226.570007,227.000000,226.570007,227.000000,227.000000,41420
2014-12-15,228.210007,450.079987,210.789993,241.500000,241.500000,121166
2014-12-16,227.000000,239.130005,220.639999,220.639999,220.639999,126269
2014-12-17,220.639999,221.919998,205.630005,205.630005,205.630005,89568
2014-12-18,205.630005,207.050003,200.000000,200.000000,200.000000,114219
2014-12-19,200.000000,225.570007,200.000000,225.000000,225.000000,90879
2014-12-20,225.000000,225.570007,225.000000,225.570007,225.570007,71894
2014-12-21,225.570007,223.539993,214.330002,214.360001,214.360001,53449
2014-12-22,214.360001,214.789993,206.000000,206.000000,206.000000,92327
2014-12-23,206.000000,214.789993,206.000000,214.789993,214.789993,83740
2014-12-24,214.789993,220.509995,210.050003,210.110001,210.110001,82337
2014-12-25,214.889999,392.160004,189.929993,216.940002,216.940002,19124
2014-12-26,216.940002,392.929993,201.610001,224.020004,224.020004,42177
2014-12-27,210.110001,210.000000,210.000000,210.000000,210.000000,43385
2014-12-28,221.729996,403.880005,170.100006,227.009995,227.009995,71430
2014-12-29,227.009995,377.970001,135.750000,219.539993,219.539993,101335
2014-12-30,210.000000,216.000000,210.000000,210.000000,210.000000,87195
2014-12-31,210.000000,210.000000,202.089996,202.089996,202.089996,49470
2015-01-01,202.089996,221.979996,201.539993,221.979996,221.979996,34299
2015-01-02,216.570007,360.100006,194.229996,212.119995,212.119995,91515
2015-01-03,221.979996,221.979996,199.000000,199.000000,199.000000,76827
2015-01-04,199.000000,203.050003,186.160004,186.160004,186.160004,84495
2015-01-05,187.460007,381.920013,108.830002,299.450012,299.450012,159709
2015-01-06,186.160004,219.020004,180.100006,199.880005,199.880005,129978
2015-01-07,199.880005,202.100006,194.830002,202.000000,202.000000,99080
2015-01-08,202.000000,202.000000,196.199997,196.199997,196.199997,105936
2015-01-09,196.199997,219.619995,184.130005,219.619995,219.619995,91008
2015-01-10,219.619995,196.199997,194.000000,194.000000,194.000000,59597
2015-01-11,194.000000,196.389999,178.929993,178.929993,178.929993,65741
2015-01-12,178.929993,185.559998,178.309998,180.429993,180.429993,111544
2015-01-13,180.429993,219.179993,150.000000,150.000000,150.000000,151576
2015-01-14,150.000000,157.429993,130.460007,130.460007,130.460007,170629
2015-01-15,130.460007,150.070007,128.699997,129.740005,129.740005,125351
2015-01-16,129.740005,148.000000,131.080002,137.860001,137.860001,97447
2015-01-17,137.860001,137.860001,132.000000,132.860001,132.860001,55860
2015-01-18,132.860001,144.850006,132.860001,143.000000,143.000000,71629
2015-01-19,143.000000,142.759995,133.899994,139.899994,139.899994,112152
2015-01-20,139.899994,144.000000,140.000000,144.000000,144.000000,108725
2015-01-21,144.000000,144.850006,144.000000,144.850006,144.850006,119884
2015-01-22,144.850006,159.740005,144.850006,159.740005,159.740005,117113
2015-01-23,159.740005,160.229996,159.690002,159.690002,159.690002,98702
2015-01-24,159.690002,171.139999,159.690002,167.029999,167.029999,81145
2015-01-25,167.029999,167.029999,165.000000,165.000000,165.000000,74947
2015-01-26,165.000000,204.669998,164.960007,180.000000,180.000000,181768
2015-01-27,180.000000,180.000000,173.000000,173.000000,173.000000,113365
2015-01-28,173.000000,173.000000,160.229996,172.679993,172.679993,90535
2015-01-29,172.679993,180.000000,150.000000,150.000000,150.000000,119755
2015-01-30,173.009995,386.100006,123.239998,152.979996,152.979996,103604
2015-01-31,150.000000,172.679993,149.839996,149.839996,149.839996,51142
2015-02-01,149.839996,151.509995,145.000000,151.509995,151.509995,65271
2015-02-02,151.509995,222.490005,150.919998,158.570007,158.570007,120906
2015-02-03,158.570007,161.289993,154.009995,158.199997,158.199997,135185
2015-02-04,158.199997,156.979996,149.000000,149.000000,149.000000,121489
2015-02-05,149.000000,157.619995,145.059998,145.250000,145.250000,97149
2015-02-06,145.250000,165.720001,143.350006,149.479996,149.479996,96226
2015-02-07,159.000000,259.739990,130.720001,156.369995,156.369995,66860
2015-02-08,156.369995,1000.000000,132.360001,146.500000,146.500000,45405
2015-02-09,149.479996,146.899994,101.190002,121.230003,121.230003,123340
2015-02-10,121.230003,143.610001,124.120003,141.570007,141.570007,102473
2015-02-11,141.570007,145.789993,140.679993,141.080002,141.080002,123366
2015-02-12,141.080002,147.910004,142.369995,142.830002,142.830002,110066
2015-02-13,142.830002,154.619995,142.449997,153.100006,153.100006,110997
2015-02-14,153.100006,167.369995,152.570007,167.369995,167.369995,89405
2015-02-15,167.369995,168.419998,162.639999,166.020004,166.020004,55535
2015-02-16,166.020004,157.800003,148.270004,152.000000,152.000000,105064
2015-02-17,152.000000,158.740005,151.800003,157.399994,157.399994,106453
2015-02-18,157.399994,159.100006,150.800003,154.199997,154.199997,110978
2015-02-19,154.199997,156.000000,152.449997,154.600006,154.600006,102638
2015-02-20,154.600006,157.570007,153.000000,156.899994,156.899994,99860
2015-02-21,156.899994,158.000000,153.699997,157.970001,157.970001,57796
2015-02-22,157.970001,161.080002,155.149994,158.119995,158.119995,64376
2015-02-23,158.119995,162.729996,149.580002,152.600006,152.600006,124051
2015-02-24,152.600006,154.100006,148.720001,153.289993,153.289993,120417
2015-02-25,153.289993,154.429993,151.699997,154.009995,154.009995,137245
2015-02-26,154.009995,153.750000,151.399994,151.770004,151.770004,98532
2015-02-27,151.770004,166.580002,154.179993,163.809998,163.809998,123062
2015-02-28,163.809998,167.759995,164.759995,166.889999,166.889999,66203
2015-03-01,166.889999,169.070007,165.630005,168.779999,168.779999,67868
2015-03-02,168.779999,175.779999,168.250000,174.800003,174.800003,151375
2015-03-03,174.800003,208.639999,174.789993,208.639999,208.639999,146372
2015-03-04,208.639999,200.570007,177.800003,178.960007,178.960007,116779
2015-03-05,178.960007,191.350006,174.059998,191.350006,191.350006,110482
2015-03-06,191.350006,181.360001,174.399994,176.899994,176.899994,113810
2015-03-07,176.899994,178.440002,174.160004,177.029999,177.029999,52102
2015-03-08,177.029999,179.179993,175.279999,176.770004,176.770004,69178
2015-03-09,176.770004,189.720001,180.610001,185.339996,185.339996,120890
2015-03-10,185.339996,191.820007,171.179993,188.000000,188.000000,147150
2015-03-11,188.000000,191.279999,185.490005,189.610001,189.610001,148914
2015-03-12,189.610001,193.490005,188.910004,191.309998,191.309998,99814
2015-03-13,191.309998,191.639999,190.610001,190.699997,190.699997,98016
2015-03-14,190.699997,189.339996,182.259995,182.369995,182.369995,62461
2015-03-15,182.369995,183.820007,181.589996,182.460007,182.460007,62163
2015-03-16,182.460007,190.660004,185.520004,186.869995,186.869995,115972
2015-03-17,186.869995,192.570007,186.779999,191.660004,191.660004,122111
2015-03-18,191.660004,182.020004,166.660004,170.389999,170.389999,108293
2015-03-19,170.389999,177.369995,170.380005,175.880005,175.880005,78082
2015-03-20,175.880005,182.869995,172.949997,177.770004,177.770004,84647
2015-03-21,177.770004,177.110001,171.410004,176.580002,176.580002,55056
2015-03-22,176.580002,182.910004,177.039993,182.350006,182.350006,59402
2015-03-23,182.350006,191.729996,177.669998,181.240005,181.240005,109020
2015-03-24,181.240005,179.699997,168.729996,172.070007,172.070007,95429
2015-03-25,172.070007,176.399994,163.139999,167.699997,167.699997,85125
2015-03-26,167.699997,172.110001,165.330002,166.940002,166.940002,86753
2015-03-27,166.940002,170.440002,163.860001,164.009995,164.009995,84871
2015-03-28,164.009995,172.369995,165.250000,170.210007,170.210007,32625
2015-03-29,170.210007,172.649994,162.710007,165.369995,165.369995,40334
2015-03-29,165.369995,168.809998,161.580002,168.809998,168.809998,87653
2015-03-30,168.809998,170.110001,164.699997,166.750000,166.750000,91087
2015-03-31,166.750000,170.949997,164.910004,168.000000,168.000000,119712
2015-04-01,168.000000,183.619995,169.830002,170.050003,170.050003,101549
2015-04-02,170.050003,170.570007,168.520004,169.080002,169.080002,85388
2015-04-03,169.080002,169.639999,167.850006,169.639999,169.639999,46399
2015-04-04,169.639999,168.649994,168.639999,168.639999,168.639999,47280
2015-04-05,168.639999,168.759995,165.199997,165.199997,165.199997,58082
2015-04-06,165.199997,169.169998,162.669998,168.929993,168.929993,145397
2015-04-07,168.929993,170.679993,161.399994,164.949997,164.949997,92695
2015-04-08,164.949997,166.279999,158.250000,166.279999,166.279999,107206
2015-04-09,166.279999,169.960007,161.330002,161.330002,161.330002,98911
2015-04-10,161.330002,161.869995,160.320007,161.869995,161.869995,66593
2015-04-11,161.869995,162.000000,156.589996,156.589996,156.589996,52717
2015-04-12,156.589996,163.160004,152.470001,159.220001,159.220001,123160
2015-04-13,159.220001,214.610001,147.559998,148.119995,148.119995,105460
2015-04-14,148.119995,152.210007,148.559998,152.199997,152.199997,102251
2015-04-15,152.199997,153.229996,149.800003,153.229996,153.229996,76541
2015-04-16,153.229996,165.000000,144.960007,144.960007,144.960007,70469
2015-04-17,174.830002,350.260010,134.050003,168.970001,168.970001,60414
2015-04-18,144.960007,153.369995,148.369995,150.699997,150.699997,54519
2015-04-19,150.699997,159.020004,152.630005,154.399994,154.399994,86886
2015-04-20,154.399994,157.839996,152.630005,154.929993,154.929993,114426
2015-04-21,154.929993,161.139999,154.449997,156.309998,156.309998,94297
2015-04-22,156.309998,162.100006,155.070007,159.690002,159.690002,82539
2015-04-23,159.690002,158.669998,152.369995,152.660004,152.660004,122934
2015-04-24,152.660004,154.949997,151.899994,152.029999,152.029999,82662
2015-04-25,152.029999,153.649994,141.880005,144.029999,144.029999,66218
2015-04-26,144.029999,154.940002,144.160004,150.800003,150.800003,131617
2015-04-27,150.800003,154.699997,136.460007,149.380005,149.380005,108071
2015-04-28,149.380005,150.259995,145.639999,148.410004,148.410004,115624
2015-04-29,148.410004,155.869995,146.539993,154.089996,154.089996,121501
2015-04-30,154.089996,162.759995,154.740005,159.919998,159.919998,90077
2015-05-01,159.919998,156.220001,154.529999,155.960007,155.960007,47200
2015-05-02,155.960007,160.500000,157.589996,158.770004,158.770004,66490
2015-05-03,158.770004,160.949997,154.380005,158.259995,158.259995,65465
2015-05-04,158.259995,159.970001,153.919998,158.229996,158.229996,101504
2015-05-05,158.229996,158.600006,154.059998,154.080002,154.080002,103197
2015-05-06,154.080002,155.179993,151.350006,154.649994,154.649994,111515
2015-05-07,154.649994,158.220001,152.639999,157.039993,157.039993,102951
2015-05-08,157.039993,159.789993,153.440002,153.580002,153.580002,60676
2015-05-09,153.580002,158.509995,153.300003,154.399994,154.399994,72819
2015-05-10,154.399994,157.369995,136.289993,151.529999,151.529999,132667
2015-05-11,151.529999,155.550003,151.449997,152.990005,152.990005,132382
2015-05-12,152.990005,155.520004,152.669998,154.360001,154.360001,114803
2015-05-13,154.360001,155.279999,149.320007,150.729996,150.729996,99391
2015-05-14,150.729996,151.509995,150.580002,151.070007,151.070007,96651
2015-05-15,151.070007,152.990005,4.520000,145.080002,145.080002,168537
2015-05-16,145.080002,149.009995,143.399994,148.750000,148.750000,59414
2015-05-17,148.750000,152.259995,147.949997,151.309998,151.309998,116837
2015-05-18,151.309998,158.669998,150.100006,156.139999,156.139999,106125
2015-05-19,156.139999,158.229996,127.820000,151.710007,151.710007,149473
2015-05-20,151.710007,154.009995,149.889999,151.389999,151.389999,106642
2015-05-21,151.389999,170.419998,150.710007,156.350006,156.350006,89965
2015-05-22,156.350006,156.600006,154.020004,154.580002,154.580002,54695
2015-05-23,154.580002,157.119995,154.339996,156.779999,156.779999,55611
2015-05-24,156.779999,156.250000,152.710007,153.399994,153.399994,67312
2015-05-25,153.399994,156.589996,153.960007,155.380005,155.380005,127695
2015-05-26,155.380005,155.300003,154.100006,155.050003,155.050003,105836
2015-05-27,155.050003,158.070007,153.289993,155.520004,155.520004,119411
2015-05-28,155.520004,157.130005,155.000000,155.539993,155.539993,112918
2015-05-29,155.539993,155.259995,151.169998,154.750000,154.750000,75552
2015-05-30,154.750000,153.320007,151.149994,152.809998,152.809998,85125
2015-05-31,152.809998,155.380005,149.000000,153.839996,153.839996,150034
2015-06-01,153.839996,154.979996,146.570007,146.759995,146.759995,126045
2015-06-02,146.759995,151.119995,146.490005,150.229996,150.229996,132686
2015-06-03,150.229996,155.720001,146.270004,155.720001,155.720001,98101
2015-06-04,155.720001,155.860001,147.149994,148.179993,148.179993,91008
2015-06-05,148.179993,149.020004,148.080002,148.479996,148.479996,61447
2015-06-06,148.479996,147.839996,146.860001,146.860001,146.860001,49269
2015-06-07,146.860001,153.380005,146.470001,149.169998,149.169998,135650
2015-06-08,149.169998,150.820007,146.300003,149.059998,149.059998,142112
2015-06-09,149.059998,149.610001,147.660004,148.229996,148.229996,135137
2015-06-10,148.229996,154.270004,147.750000,153.330002,153.330002,132825
2015-06-11,153.330002,152.759995,147.960007,148.550003,148.550003,89867
2015-06-12,148.550003,149.960007,147.820007,149.789993,149.789993,56821
2015-06-13,149.789993,150.850006,149.899994,150.080002,150.080002,71972
2015-06-14,150.080002,154.669998,150.130005,152.100006,152.100006,154106
2015-06-15,152.100006,160.589996,151.770004,159.339996,159.339996,158505
2015-06-16,159.339996,164.850006,156.809998,158.570007,158.570007,150533
2015-06-17,158.570007,159.710007,155.089996,157.520004,157.520004,138993
2015-06-18,157.520004,158.309998,153.910004,154.619995,154.619995,96099
2015-06-19,154.619995,155.750000,152.119995,154.710007,154.710007,63862
2015-06-20,154.710007,155.070007,152.600006,153.910004,153.910004,70859
2015-06-21,153.910004,156.259995,154.020004,155.910004,155.910004,115620
2015-06-22,155.910004,158.250000,154.449997,158.179993,158.179993,157833
2015-06-23,158.179993,157.380005,153.130005,153.759995,153.759995,117532
2015-06-24,153.759995,156.320007,153.089996,153.860001,153.860001,132303
2015-06-25,153.860001,154.449997,149.070007,154.220001,154.220001,151147
2015-06-26,154.220001,159.770004,154.210007,159.770004,159.770004,64917
2015-06-27,159.770004,159.669998,156.289993,158.309998,158.309998,77927
2015-06-28,158.309998,163.630005,158.490005,162.880005,162.880005,160437
2015-06-29,162.880005,170.839996,163.449997,166.350006,166.350006,159852
2015-06-30,166.350006,168.699997,163.649994,165.389999,165.389999,148490
2015-07-01,165.389999,166.449997,162.809998,163.570007,163.570007,124651
2015-07-02,163.570007,165.320007,162.229996,164.710007,164.710007,105530
2015-07-03,164.710007,166.110001,163.449997,166.110001,166.110001,65053
2015-07-04,166.110001,183.630005,165.490005,183.630005,183.630005,109713
2015-07-05,183.630005,186.509995,173.600006,173.809998,173.809998,142550
2015-07-06,173.809998,176.020004,171.690002,171.830002,171.830002,148578
2015-07-07,171.830002,178.360001,171.940002,174.880005,174.880005,113451
2015-07-08,174.880005,177.070007,174.550003,176.000000,176.000000,117431
2015-07-09,176.000000,190.199997,175.210007,183.350006,183.350006,138339
2015-07-10,183.350006,192.770004,183.240005,190.000000,190.000000,100960
2015-07-11,190.000000,203.029999,190.270004,199.899994,199.899994,85685
2015-07-12,199.899994,200.309998,181.130005,188.169998,188.169998,181387
2015-07-13,188.169998,191.210007,184.529999,184.589996,184.589996,131779
2015-07-14,184.589996,187.979996,182.500000,182.500000,182.500000,123259
2015-07-15,182.500000,186.740005,176.419998,179.210007,179.210007,146805
2015-07-16,179.210007,180.220001,174.479996,179.850006,179.850006,106323
2015-07-17,179.850006,181.160004,177.220001,177.360001,177.360001,77279
2015-07-18,177.360001,178.350006,176.600006,176.610001,176.610001,61292
2015-07-19,176.610001,178.899994,176.199997,178.360001,178.360001,151744
2015-07-20,178.360001,180.649994,178.380005,179.399994,179.399994,160449
2015-07-21,179.399994,179.490005,176.839996,177.639999,177.639999,117731
2015-07-22,177.639999,179.059998,177.389999,178.419998,178.419998,136346
2015-07-23,178.419998,187.479996,178.000000,186.600006,186.600006,140251
2015-07-24,186.600006,188.229996,185.690002,186.449997,186.449997,64427
2015-07-25,186.449997,189.750000,185.600006,189.320007,189.320007,69873
2015-07-26,189.320007,189.970001,186.039993,189.720001,189.720001,132387
2015-07-27,189.720001,190.710007,188.229996,189.910004,189.910004,147692
2015-07-28,189.910004,190.149994,186.130005,186.809998,186.809998,158575
2015-07-29,186.809998,187.500000,183.740005,184.220001,184.220001,135421
2015-07-30,184.220001,185.740005,182.309998,183.130005,183.130005,182545
2015-07-31,183.130005,186.440002,181.600006,181.699997,181.699997,77267
2015-08-01,181.699997,181.750000,180.100006,181.179993,181.179993,70730
2015-08-02,181.179993,182.630005,178.580002,180.580002,180.580002,177429
2015-08-03,180.580002,183.660004,180.860001,183.250000,183.250000,189083
2015-08-04,183.250000,183.410004,181.529999,181.550003,181.550003,142466
2015-08-05,181.550003,185.119995,178.610001,179.350006,179.350006,127391
2015-08-06,179.350006,181.210007,177.690002,179.369995,179.369995,115865
2015-08-07,179.369995,180.619995,175.360001,175.360001,175.360001,133753
2015-08-08,175.360001,180.050003,166.190002,171.479996,171.479996,94063
2015-08-09,171.479996,172.979996,167.669998,168.020004,168.020004,171901
2015-08-10,168.020004,173.889999,169.740005,173.889999,173.889999,131697
2015-08-11,173.889999,174.399994,171.970001,173.110001,173.110001,116764
2015-08-12,173.110001,175.399994,145.190002,170.479996,170.479996,171180
2015-08-13,170.479996,171.559998,169.389999,170.520004,170.520004,108140
2015-08-14,170.520004,171.539993,170.610001,170.800003,170.800003,55821
2015-08-15,170.800003,170.839996,164.800003,165.759995,165.759995,86249
2015-08-16,165.759995,170.690002,164.710007,167.149994,167.149994,149207
2015-08-17,167.149994,166.679993,160.520004,160.929993,160.929993,191646
2015-08-18,160.929993,161.009995,137.699997,149.710007,149.710007,177612
2015-08-19,149.710007,152.059998,147.600006,151.009995,151.009995,123493
2015-08-20,151.009995,171.740005,148.839996,148.979996,148.979996,143390
2015-08-21,148.979996,149.960007,142.270004,147.270004,147.270004,94267
2015-08-22,147.270004,148.509995,145.970001,145.970001,145.970001,74170
2015-08-23,145.970001,147.339996,135.570007,136.630005,136.630005,244914
2015-08-24,136.630005,144.259995,132.529999,142.550003,142.550003,127601
2015-08-25,142.550003,147.039993,142.220001,144.259995,144.259995,202628
2015-08-26,144.259995,146.479996,143.070007,143.600006,143.600006,160139
2015-08-27,143.600006,153.080002,141.169998,151.710007,151.710007,186722
2015-08-28,151.710007,151.800003,148.270004,149.169998,149.169998,102522
2015-08-29,149.169998,151.910004,147.789993,147.880005,147.880005,54273
2015-08-30,147.880005,151.520004,147.529999,150.339996,150.339996,91079
2015-08-31,150.339996,151.660004,148.020004,148.419998,148.419998,167464
2015-09-01,148.419998,150.119995,147.449997,150.100006,150.100006,154362
2015-09-02,150.100006,150.279999,149.899994,150.279999,150.279999,152156
2015-09-03,150.279999,150.669998,149.910004,150.669998,150.669998,150115
2015-09-04,150.669998,154.800003,152.419998,154.759995,154.759995,67688
2015-09-05,154.759995,161.009995,156.529999,160.490005,160.490005,93095
2015-09-06,160.490005,161.190002,156.289993,156.729996,156.729996,143128
2015-09-07,156.729996,160.979996,156.460007,159.210007,159.210007,152400
2015-09-08,159.210007,159.369995,156.320007,157.339996,157.339996,163854
2015-09-09,157.339996,157.419998,154.750000,155.600006,155.600006,188166
2015-09-10,155.600006,157.600006,155.729996,156.949997,156.949997,116776
2015-09-11,156.949997,159.860001,153.119995,154.600006,154.600006,91110
2015-09-12,154.600006,154.660004,151.520004,154.649994,154.649994,93176
2015-09-13,154.649994,155.009995,150.479996,151.080002,151.080002,165489
2015-09-14,151.080002,151.580002,149.729996,149.740005,149.740005,163878
2015-09-15,149.740005,151.589996,147.529999,148.110001,148.110001,157783
2015-09-16,148.110001,152.550003,147.830002,151.449997,151.449997,184119
2015-09-17,151.449997,152.350006,150.330002,151.630005,151.630005,197543
2015-09-18,151.630005,152.210007,150.809998,151.539993,151.539993,90572
2015-09-19,151.539993,152.009995,150.889999,151.100006,151.100006,78493
2015-09-20,151.100006,150.800003,147.139999,147.229996,147.229996,175115
2015-09-21,147.229996,151.339996,146.070007,150.419998,150.419998,134185
2015-09-22,150.419998,151.190002,149.080002,149.600006,149.600006,131475
2015-09-23,149.600006,154.949997,148.619995,152.669998,152.669998,148894
2015-09-24,152.669998,156.100006,151.270004,154.929993,154.929993,121051
2015-09-25,154.929993,155.020004,153.710007,154.330002,154.330002,78762
2015-09-26,154.330002,154.369995,153.949997,154.369995,154.369995,57031
